"SHA","Message","","",""
"0c5227b721bc8fbac11b1e37db50a46f505778fd","Fix #126003","","",""
"3086bb5956b5161b0c22cd71c13427773be834be","Fix potential race in showing/hiding markdown cells","","",""
"0950b62e3ae7080be78aad637258c74183fcfa8d","Fix #126087","","",""
"6402c6e521f5c44ab0336b2c3ebd807a1c8cd742","Fixes #113877: Avoid layout looping by respecting previous layout decision also in the case when the minimap uses `fill`.","","",""
"e41d4e9e1c56947be87f700e05f33eac7b825c95","Fix #123039","","",""
"f9c53a2b8a97c8e0e6732a0d6b90948dbbb8c10d","Fix #122817","","",""
"0c6caa8fe3ee29f634aa0de0aef76c0fd45ebdc4","Fix #123661","","",""
"17822c2c1ca621c6a9fe5050904296256063d29f","Fix #123673","","",""
"43485ec741871e2a18d3506c3a0e8f1eea5f8ffa","Fix configure action for recent tasks without a tasks.json Fixes #125862","","",""
"f8c2e8c53f079c62692c6001bc08a2c8abb4dda5","Fix #118010","","",""
"0dcfa4d96462a9ca32a650e50ac258bcc7cfc8fa","Show correct keybinding in run button tooltip In non-jupyter notebooks Fix #125865","","",""
"6dacc3783f0a208178b0b01080e60da81119803e","Fix #125839","","",""
"93d8a13b5dcf0bb29470724993bee32c4f86bcf3","Fix setting description links. Fix #125837","","",""
"e95cb42d2450750dc092319ac2f69a52b03f5631","Fix indent","","",""
"ad08cb9d2a9ed8adbeeef79023626bad10876d1a","Disable consolidated run button by default. Fix #125544","","",""
"0f11b2d9c723fbee27bfef7288009e658ce629f3","Update values for keybinding query context to match real keybindings. Fix #122768","","",""
"9c612db6d7221d9afdfe838538a09d5ce279d06c","Context Keys are already scoped to the currently active editor. Fixes debt item #125431.","","",""
"7cd9352928885ea05fae6d65b6b95163d44c24b6","Only enable next/previous actions when there are multiple suggestions. Fixes #125296.","","",""
"0d118ed731596843c5597cedc4e3ef885277887c","#124662 Fix registering duplicate settings","","",""
"398427543036a23e2c15d39daf903570127ebbbf","Fix localized command string","","",""
"f163b54a19c107962cc04b65c7d9caae893005f7","Fixes #123882","","",""
"c6f3512eddc6afa3cae5b4b0391de295c5f147f0","Fix #124345","","",""
"8802cd78492f7f68cee64f1a0109e03e57127ed8","Fix #125869","","",""
"3c62b7834ad6577e405b43ebc9c9f7d3e2d2e9a9","Fix #124386","","",""
"1153615700fc1c5a3212963704261c6f8f992569","Fix jumping path separator for drive letter in file picker Part of #microsoft/vscode-remote-release#5001","","",""
"bdd429183e983a0a9bb953951a33b9e14e62331c","Fix #125690","","",""
"12db8ca3a40abc72564946a908d8f01d045ef472","Fix #125586","","",""
"a2a5a5ee071da1122cbe369eeda18ca80e4d8b81","Fixes #125602 (#125603)","","",""
"298668ec7275192c7516f1be1a8b7f147bdadcad","Fix build build","","",""
"830c7398573316dc2603ae0ab4001c505eee3ef0","Fix settings sync is removing extensions from web. - Do not use remote data as last sync data for extensions - Do not use cache and fetch extensions always","","",""
"ad74d748e5be5fc59e92e05ee65f4c7f6b781f96","Fix terminal profiles pwsh source tests","","",""
"92db7e8dc1dfdad2913797f5d14c797de6ce31e4","Fix scroll bar when tabs are on left","","",""
"c9f695b596611b60518d874765e168434ab6b0fe","Adjusts inline completions color. Fixes #125646.","","",""
"a8fb2993c72e9762d34a0d28a5d918f0551ed252","Align path service defaltUriScheme Fixes #125366","","",""
"2b0827321d15a2d3d3766738b2de6ef87bfdc34e","Fixes #125524 by focusing editor after commit.","","",""
"4132f13058fca1389a6c14c4385fdcb451108c1f","Fixes flickering of inline completions","success","",""
"cd29b9e9e29779253d33de6577807380f4cbb96a","Fixes #125606","","",""
"8d536ff24834507451ab1090e6d732a0f746ccf1","Fixes #121436","","",""
"553595f242541da6a1693fe59e7f5d188fa683b6","Fix doc of renderWhitespace default value","","",""
"b543f8cab3e439b55deeadf692ffa1bb406ea008","Fixes #121191: Change notification to a hover","","",""
"9550d003a66ea3568fc57aa4a3ca3503d936a2c8","Fixes #121188: Only delete empty final lines","","",""
"ff9dd60caf72fbe4b0e995939a5030aa04ff5e03","Fix issue with `whenIsEntirelyIncluded`","","",""
"d99a697eb528cf6068001cd1f685a22e32d3277f","Fix #125503","","",""
"c8a447f93b844bb1fbb3f4b30e09acfdf1e8366c","Fix #125507","","",""
"ae4124aa7e1a25133332655a99687df519eecbfc","Fix #122570","","",""
"5f7166fd915c87abe9c4f8d847b62e149fdcb3a9","Put run menu above output container","success","",""
"d9cf45e0dba828677632fe175dacff0b257a90ae","Fix #125526","","",""
"bcdfe884a3c1ffd4f795d19eb86657bb96050722","Fix window reload with an empty remote window","","",""
"20cb29b076b8830b1785d805e0d1338a6b35ccd0","Fixes #125430: Add a lock around the extension registry.","","",""
"1a8285a9654a42abf32628cf51fdfae377caae3a","Adds accept action to inline suggestion hover. Fixes #125472.","","",""
"2ba1dcb0c9c0bcceace8968e67f92fec0511a4be","Removes setting ghostTextExpanded. Fixes #125037.","","",""
"f8c061e73d77c728363fcc6a46643ca4a3a125fd","restricted trust status bar item should use rich hover. Fixes #125408","","",""
"fa1694c8afb56a24a150599578ffcf9817d211ce","Merge pull request #125465 from microsoft/menubarFix","","",""
"7954c27d2d9f3095e231432d8e5ac020c775e3bd","Fixes #125478.","","",""
"fd2ed91612c607786c6cab443471dc9c1651b38d","Fix wrong CKS on output toolbar Fix #125109","","",""
"f95fb77f22abb02742e4cfcb248ed24080a1bbad","Fix cellstatusbar layout issues from ""visibleAfterExecute""  Fix #125403","","",""
"0acf7df100e8fa302d432d00d7380a571db17abe","Fix showCellStatusbar default #125403","","",""
"d3db92b7a2e8bdffd973a2ec617a03f3279a2c8a","Fine tune image styles. Fix #122680","","",""
"f004a398e0b6e742da0ca13a49b1ac060c4e23e4","Fix #125313","","",""
"41b1406d3a86566043dc4b49e41aba2e81a8612f","Revert parts of ""Fix #125395"" Re-enables GitHub extension in untrusted workspaces","","",""
"eab8d0403f23ea25e82081574431d2cb54917e4e","Revert ""Fixes #125350: disallow in untrusted ws""","","",""
"0006964091a9f04f10ddeac080440b255dac1caf","Change cell type contextkey to markup Fix #125378","","",""
"5ea260441873cf1b3b7049fd7910254f0baf15e6","Fix #124531","","",""
"0a5d652bdfdd4465f5dccee950f5dff06d5a20ec","Fixes #125332.","","",""
"b80011a819c022ebd41f5965abd09b46a55108cc","Fix #124049","","",""
"60651a0c4deb7a0991581ce1199d6a25f7544434","Fix #125030","","",""
"01c6fb557d0d60846bea6adf9ca91a5e823cd029","Fix #125395","","",""
"6d66648c51be891335a698649cfb6efd6f66c268","Add snippets for ports attributes to settings helper Fixes #125081","","",""
"499e4948c7d3e87323f916ebbf4e22d32396cb8c","Fix typo","","",""
"6f0ce2e750894f53376dbc8166189a17308abfe3","Fix #125250","","",""
"884b1e7a0d06aaa4e840a28029cbf40b350b0154","Fix ""Trying to add a disposable to a DisposableStore that has already been disposed of."" ref #125354","","",""
"7fd324944d3cfa5e801b5937cb330e228b793008","Fix selected notebook profile highlights","","",""
"99665d0b4ac734861475eedeecb391bca4e4750d","Merge cell statusbar settings Fix #125173","","",""
"2974dcbd9856056987149ec1fec5f5e11e62ac34","Fix bugs causing walkthoughs to not open on install","","",""
"a2a61127667f39a69a9be68927d06498c55354d4","Hide execute actions from markdown toolbar Fix #125336","","",""
"769e7080f4b4c8c81726663b1797e59ad076e37b","Fixes #125350: disallow in untrusted ws","","",""
"ae2f0b39e638fc7d7548efe74cf6c51a424c1a01","Fix #122741","","",""
"d0ba023c71e621a0d77b822d7b99f94d5501d689","Fix #122680","","",""
"48fcde4048c773dc8769cb76d6f2541e66fee175","Fix #123476","","",""
"ec5bf6733ca6c4f956b59b301fc9cc0e9362720d","Fixes ""Ctrl+Z doesn't retrigger inline suggestions""","","",""
"1ca765bab789ee0ae9073ab38911f43c9a224120","Fixes #125303","","",""
"32e6054985c676cc0a3b30bee7ad001081003490","Adds more documentation to the proposed inline completion API. Fixes #125267.","","",""
"20be2c8eaa2b4fb9717793a203ac9b2e9a35c715","icon label hover: allow element placement. Fixes #125090","","",""
"8223d3d5c7f227b9370e6c1c14866fcd79466de6","Fix #125156","","",""
"0a32357e6d72f2418cc50d81eb64f5cfb4d96484","Fix filter.filterQuery initialization","","",""
"df709ddd3d513e673d7439a526702a2d88c3dd59","Fix otherPortsAttributes protocol not updating correctly Fixes #125079","","",""
"2e53913b6370861499909b162653651832175c91","Separator in remote indicator can appear/disappear. Fixes #122309","","",""
"d71e5718c9097bbdee68265ed2b87f18823d1f37","Fix ctrl+click to open link in ports view Fixes #125076","","",""
"e537c47c63cecfb7889246d1c5daf9f8757e92a9","Fix double extension terminal profile creation","","",""
"7865b99b44ea577aa220f0ca5ae4aa3f636e7431","Fixes #125035","","",""
"7aa8c5ec4a7247fc11339c942479e63f197fc010","Fix profile contribution schema","","",""
"5e27fb3ba857a3adaa10a711e7dffe50bd460fe5","Fix to make @recommended:languages search work","","",""
"103d3edfdc06fbabf02e9b3c4e17157f3a3d28c1","Fix text replace case operation false positive Fix #123483","","",""
"bd8a0fb3d76eaa449042e779ac26b507c7d85388","Fix #124779","","",""
"ae86512bf071b40d5e5888223521ece17d82aa2e","Fix automatic task timing Fixes #125044","","",""
"d163f3f3d458fb65f4bb336d14ce6bdb323a0c9f","tooltip text grabbing broken. Fixes #124457","","",""
"ab80101db2d7921624cb168af0c31f8951d1a16f","Revert ""Fix regression with extension enablement""","","",""
"a4e1a259a2b79fbab68120b92625469078406bb3","Fix tests that were not updated","","",""
"1176faf27f2c6886687ff080d3a058bcc1910925","Fix #119265","","",""
"ba5b9f7c88f96a5703a4691f826293cd1b09bf48","Fixes #124928","","",""
"ae17cc955919a14a35e82306377e1839dd59ae4f","Improve autocompletion for statusBar/remoteIndicator contribution point. Fixes #122566","","",""
"b55d4384260badcb1dfad024ed24351c82a631f7","Fix regression with extension enablement","","",""
"cc8ff11f574d029f90284509da15337b6de17ca3","Fix recursion exit condition in variable resolver","","",""
"0fde806bf85c72a5fec13bedc857ba6071557c34","Add limited support for variables that resolve to other variables Fixes microsoft/vscode-remote-release#5007","","",""
"f68ee48c52452bd65dfbf06ad84c6abd421ea292","Fixes #124742 by ensuring that overwriteAfter is not negative.","","",""
"d776f0c1ebab688e57e9f2bddf826df20451471a","Fixes border color. Renames to ghostTextBorder/Foreground.","","",""
"f7982baabf304354f32c2d5d45764bbf2491d57d","Fix single theme scopes in token color schema","","",""
"ad52b3f4583221af43118dfbed2dba39cdd49a86","Fix merge conflicts","","",""
"e3354e26eff989480944c10e67026ad674fae2e4","Whitespace characters are near invisible in High Contrast theme (Fixes #124612)","","",""
"3bfa3455a6bb273ac4c854b5e57221a6879c4c25","Fix incorrect reference when 404 on webview resource","","",""
"a6f4d96b826027cfc13a7717542f8ddfa487088c","Fix #124049","","",""
"e7776ccdcc358bc09479c0316e1efeea60e2280e","Setting for specifiying the local host for port forwarding Fixes #124581","","",""
"004f6609f8c15d44d84c827544c02d85cf575cf7","Fix problems with port protocol","","",""
"3ac57c71329c90b5e2f247c2aca5b18bceffa7e0","Fix NPEs caused by extension that is not in the marketplace","","",""
"a2944c32ea9b77e3abdad06d0f7e3a1d99cd77a8","Fixes rendering of whitespace in the inline decoration.","","",""
"e0c8a76b7ad6ef4100656aaf7af7f64c67685f5d","don't sort scope list. Fixes Microsoft/vscode-pull-request-github#2751","","",""
"73ff24e451da35e1f48b0a2be3f0a1d077b1ee0d","Fix de/encoding for rewritten vscode-resoruce uris","","",""
"693677c8a2484a351a8312eef046b05565e4b319","babel.config.json language mode should be 'jsonc'. Fixes #124683","","",""
"6ba7093a8a19f3cd44c779212ee13af71e6412a4","Fix window/folder/workspace terminology for status bar entry and banner","","",""
"9638534dd51c4c323067297d08fd04a073a0ba24","Fixes #124735","","",""
"14b31425b90bdf627abfec6761118907ab776066","Fix #124531","","",""
"a430e8f9692a05b06da367ede2044ac02f4ac614","Fix settings dropdown hover style Fix #124207","","",""
"b6acb191fac6e4150f020e252d335ed4491189ca","Fixes #124665.","","",""
"4583ef442b01c49824008dd7ff94fa407a2b1d69","Fixes bug that ""show previous inline completion"" actually shows the next one.","","",""
"8ccc1243fc062396f987fd471ddc1700fb866f77","Fix notebook unit test","","",""
"b0f67df65d79f46c4c801f49c16c99d98f2a937a","Fix build","","",""
"2d9aa1868ae4a878a34e960bf3e5cfdbe3db3125","Fix broken @tag in settings editor Better fix for #124520","","",""
"3ccbe2a6b1bea60c08df7af904e7dc3cbc63950a","Fixes #124247","","",""
"18b30e5b4940cd4330799e29e6556778028c59fc","Fix default shell args for debugging","","",""
"f89fc476de388c673f01e890e14c83d64c1b75fa","Fixes colors for dark & white theme.","","",""
"52df34dcf196fff7be19f55776d4c67fc98584d5","Fixes invalid cursor position around after decorations.","","",""
"8173a0e0398920a00c7422ae5655b5c42b32a1bc","Fix hang when typing incomplete @feature in settings editor Fix #124520","","",""
"b04c96689277adc083504ce562d508594ba97a05","Fix test resolver with trusted workspaces","","",""
"5cbd4bc46915072abca2aa2b724a1573f354f642","Fix color of single tab status icon","","",""
"7a0ce574da610f4ae55697f801c93ff742ecf160","Fix test output pty usage","","",""
"777f09d456973f4d312f97ac441b6e6f1ef359a7","Fix safe config provider fallback to default","","",""
"be8745ac9e075e683d7f620e8267550a466efa0d","Fixes #123228 (#123584)","","",""
"06a86116b73f5c5258130cfcee72e285718014ae","Fix firstHostSegment logic","","",""
"4d53b454283c68e71421d0dc41ab570813e7ffb8","Fix local term warning in remote","","",""
"5ac4f5f5be4cde12de2e531afc61835abcfc47ad","Fix didn't work","","",""
"c5da7f33a70addb3ae248fec15d7dadc8f1fb171","Fix wsl detection in profiles tests","","",""
"70c87f0db9b273b033fc7d404137f640f7d6f66f","Fix #124240","","",""
"c5b9b6c48c7192d6708ae2840d0a8de58c5bd600","Fix missing async","","",""
"73c6f34f9ecaf6a396463e4fd0a644837688e95f","Do not recognize Debian's .install file as a shell script. Fixes #124295","","",""
"4fd4e10e99eff9eb77408b71c7f58b7ed7458ee5","Fix #124146?","","",""
"0989449a055cd29d6d3de458e6a1dd28e5de36c1","Fixes #124127","","",""
"f29bd6f18ddefbb7f2cfca3e7e84e6b0a308c95c","Dont autofocus input on ipad Fix #122044","","",""
"c1b809ef221591205c24648ef1d46ea8c54ddc96","Fix #124307","","",""
"d3f040fe017e55c19d7ec7246726c70de649f168","Fix notebook cell statusbar items duplicating. Cancel tokens on dispose","success","",""
"604b27db1bf690e2ea99770a8f852670dde86c8b","Fixes android screen-keyboard backspace issue.","","",""
"5b17052a5b3c9d2438bb1df85b2051587c57d49d","Fix webview tests","","",""
"8a6cc9cba7cdc56d2274d1ac5ef3b82a5d44a89a","Fix dynamic title for reconnected terminals","","",""
"224b0f229226e797f6d147adeac82b97473478fe","Fix category and max-memory option args","","",""
"19574448d0ed735676fae6758fe8f7736e9c49ee","Fix rendering snippets","","",""
"1642d4cd0add16a9f5128d178c5f3163bc589bdd","Merge groupBy and groupByNumber utils Fix #123569","","",""
"d7f6d7e735d46b6e0a4a9a4c1c3da36b1ac0c8b9","Fix markdown cell drag indiciator having wrong position in scrolled documents","","",""
"40a268505754cc0ff4b7a9e514ccce57b2dc433e","Fix shift for markdown cell selection only selecting current cell","","",""
"3c4176656435001add7614a8ab890a618c33e431","Fix strict null errors in webview main","","",""
"05f83d95d2b51f6bdbeb99be47a40365d40a1e8b","Fix issue reporter not debounce submissions (#123340)","#20210519.77 failed","",""
"1f912dfa3d5377aea4b90338124f9703b2781556","Fix #123617","","",""
"88d9a3aaf5c1d3c9b618c5e3d34b3af67f2facba","Support command links in trusted tree hovers Fixes #123723","","",""
"eb5874237ebfd080c84aef5af037943aa4e1498b","Improve task terminal status message Fixes #124062","","",""
"53b58c89d44deb230dc526605561a1d42f6d1c50","Fix loop in port forwarding","","",""
"b7058688ad38dd0f4ba1f14ead629dfcc65ae654","Fixes #124143","","",""
"721cdd6472b25ae5fd70a36f485bcb26beb0c96e","Fix data loss when renaming custom editors (#124057)","","",""
"73cce9a080e636d13f7f3f5c5d3b231497d0e9c0","Fix vertical terminal margin left/right","","",""
"455a8b6949bb01358f74bc5f8980ff8bc81052df","List focus colors are too dark (Fixes #123703)","","",""
"fb9d3f3e50114f93e5b9c7d3be49b3dee4725e83","Fix all ports showing as user forwarded","","",""
"0f5ceb2f1db6b67a4fe3552a47e3075192977ed5","Add context menu for tunnel protocol Fixes #123750","","",""
"2d80cb75c4b14e85e17e25b1b2355305f08e9074","Fixes #124038: Render a `<span>` for each `::after` decoration at end of line","","",""
"49ded4d7e1198a4663a61c860be34340b119d3d9","Fixes #122825: Dispose proxies when the extension host terminates","","",""
"07cf22f681409981a7c41691692485060d7514a4","Fix ctrl+enter in code cell editor","","",""
"74372fe5663ed324c73fe065f6ba608d640819b4","Fixes #124038: Render a `<span>` for each `::after` decoration at end of line","","",""
"a6db2795e36abf9b566e9bf19bcee021745ad6c0","Fix elevateIfNeeded port attribute Fixes microsoft/vscode-remote-release#5065","","",""
"055319001c6d000973186ff5c382f73766dc375c","Fixes #123892","","",""
"dff22a07121d40e2e5294cf860cfea9622a9d751","Fix double border on vertical splits","","",""
"c33420d9872a7da60b976bd63690529420471249","Fixes #123891","","",""
"8c0ba0b5d7989937c1bc26518a26593d88b0c3ab","[remote menu] add command Install Additional Remote Development Extensions. Fixes #123905","","",""
"22d7f210f791ff10cc84bb73b4d73fc31930ff41","Fix full path flashing in terminal tab","","",""
"c8b4656197f944c5276ce32aabcbd8350e6db36c","Add requireLocalPort property to portsAttributes Fixes microsoft/vscode-remote-release#4958","","",""
"6aec850c7593b5635a4d072962650ea077bda086","Multiroot workspaces on Windows with forward slashes are treated as relative paths. Fixes #123871","","",""
"67133f048d5c7f11b9a7070ae07e4f6945604902","Add tooltips to task status Fixes #123730","","",""
"544620b527e6a59178be3741b663d89a49ecfea9","Fixes #123178. Sticky tabs no longer applies to leading ws in consecutively wrapped lines.","","",""
"5246162662ffa9f16a70dc2b94f13b0d15511e64","Fix tasks in remote Fixes #123862","","",""
"6e667a66e11a6b57e783cd7ba58612126fb8879d","Use `getOriginalUri` in editor tabs Fixes #123664","","",""
"7771be8b981d4fff2c6de123dad953517253c395","Fix #122622","","",""
"813deed41ccef3873b3e30eb4e646fcba6991ed7","Fix #123820","","",""
"302c638e305d8a607e5db5932f8fc16312dd592e","Allow overriding walkthrough when clauses Fixes #120112","","",""
"f5df5fb19700eae003382c4ff18c4f4925dfffe8","Open normal editor when opening a non-vscode settings.json Fix #123795","#20210513.55 failed","",""
"478ec15a800025b2f4539a7cb43b37a91f679bc9","Fix #118575","#20210513.53 failed","",""
"9a002ccef2a67d237a11bbd9f8756db15a83df91","Fix windows profiles test","","",""
"659175fa39b994fc39381b0af2874c85efeb2a01","Fix up merge issues","","",""
